Package,Title,Version,Authors@R,Description,License,Encoding,LazyData,URL,BugReports,RoxygenNote,NeedsCompilation,Packaged,Author,Maintainer,Repository,Date/Publication,crandb_file_date,date,MD5sum,Type,VignetteBuilder,Collate,Language,Date,LazyLoad,Roxygen,SaveImage,Extends,ByteCompile,SystemRequirements,X-CRAN-Comment,X-CRAN-Original-Maintainer,Note,Remotes,X-CRAN-Original-Package,Suggest,Copyright,Additional_repositories,Biarch,URLNote,BuildManual,MailingList,Authors,RdMacros,X-schema.org-applicationCategory,X-schema.org-keywords,X-schema.org-isPartOf,Revision,Repository/R-Forge/Project,Repository/R-Forge/Revision
RMySQL,R interface to the MySQL database,0.9-0,NA,Database interface and MySQL driver for R.  This version<U+000a>complies with the database interface definition as implemented<U+000a>in the package DBI 0.2-2.,GPL-2,NA,NA,"http://biostat.mc.vanderbilt.edu/RMySQL,<U+000a>https://github.com/jeffreyhorner/RMySQL",NA,NA,NA,2012-01-13 18:25:24 UTC; hornerj,David A. James and Saikat DebRoy,Jeffrey Horner <jeffrey.horner@gmail.com>,CRAN,2012-01-14 09:00:16,2012-01-14 04:00:19,2012-01-14T09:00:16+00:00,NA,NA,NA,S4R.R zzz.R MySQLSupport.R dbObjectId.R MySQL.R,NA,2012-01-12,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RMySQL,R interface to the MySQL database,0.9-3,NA,Database interface and MySQL driver for R.  This version<U+000a>complies with the database interface definition as implemented<U+000a>in the package DBI 0.2-2.,GPL-2,NA,NA,"http://biostat.mc.vanderbilt.edu/RMySQL,<U+000a>https://github.com/jeffreyhorner/RMySQL",NA,NA,NA,2012-01-17 16:38:02 UTC; hornerj,David A. James and Saikat DebRoy,Jeffrey Horner <jeffrey.horner@gmail.com>,CRAN,2012-01-17 18:10:41,2012-01-17 13:10:43,2012-01-17T18:10:41+00:00,NA,NA,NA,S4R.R zzz.R MySQLSupport.R dbObjectId.R MySQL.R,NA,2012-01-17,true,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RMySQL,Database Interface and MySQL Driver for R,0.10,"as.person(c(<U+000a>""Jeroen Ooms <jeroen.ooms@stat.ucla.edu> [aut, cre]"",<U+000a>""David A. James [aut]"",<U+000a>""Saikat DebRoy [aut]"",<U+000a>""Hadley Wickham <hadley@rstudio.com> [aut]"",<U+000a>""Jeffrey Horner [aut]"",<U+000a>""RStudio [cph]""<U+000a>))",Implements DBI-compliant Interface to MySQL and MariaDB Databases.,GPL-2,NA,NA,"https://github.com/rstats-db/rmysql,<U+000a>https://downloads.mariadb.org/client-native/",https://github.com/rstats-db/rmysql/issues,NA,yes,2015-01-05 18:38:58 UTC; jeroen,"Jeroen Ooms [aut, cre],<U+000a>David A. James [aut],<U+000a>Saikat DebRoy [aut],<U+000a>Hadley Wickham [aut],<U+000a>Jeffrey Horner [aut],<U+000a>RStudio [cph]",Jeroen Ooms <jeroen.ooms@stat.ucla.edu>,CRAN,2015-01-05 22:29:07,2015-01-05 16:30:33,2015-01-05T22:29:07+00:00,NA,NA,NA,'mysql.R' 'driver.R' 'connection.R' 'data-type.R' 'default.R'<U+000a>'escaping.R' 'result.R' 'extension.R' 'is-valid.R' 'table.R'<U+000a>'transaction.R' 'zzz_compatibility.R',NA,NA,NA,NA,NA,NA,NA,"MySQL/MariaDB client headers and libraries, except<U+000a>on Windows. E.g. libmysqlclient-dev (Debian/Ubuntu),<U+000a>mariadb-devel (Fedora).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RMySQL,Database Interface and MySQL Driver for R,0.10.1,"c(person(""Jeroen"", ""Ooms"", email = ""jeroen.ooms@stat.ucla.edu"", role = c(""aut"", ""cre"")),<U+000a>person(""David"", ""James"", role = ""aut""),<U+000a>person(""Saikat"", ""DebRoy"", role = ""aut""),<U+000a>person(""Hadley"", ""Wickham"", email = ""hadley@rstudio.com"", role = ""aut""),<U+000a>person(""Jeffrey"", ""Horner"", role = ""aut""),<U+000a>person(""RStudio"", role = ""cph""))",Implements DBI-compliant Interface to MySQL and MariaDB Databases.,GPL-2,NA,NA,"https://github.com/rstats-db/rmysql,<U+000a>https://downloads.mariadb.org/client-native/",https://github.com/rstats-db/rmysql/issues,NA,yes,2015-01-14 20:40:25 UTC; jeroen,"Jeroen Ooms [aut, cre],<U+000a>David James [aut],<U+000a>Saikat DebRoy [aut],<U+000a>Hadley Wickham [aut],<U+000a>Jeffrey Horner [aut],<U+000a>RStudio [cph]",Jeroen Ooms <jeroen.ooms@stat.ucla.edu>,CRAN,2015-01-15 08:12:52,2015-01-15 02:14:23,2015-01-15T08:12:52+00:00,NA,NA,NA,'mysql.R' 'driver.R' 'connection.R' 'data-type.R' 'default.R'<U+000a>'escaping.R' 'result.R' 'extension.R' 'is-valid.R' 'table.R'<U+000a>'transaction.R' 'zzz_compatibility.R',NA,NA,NA,NA,NA,NA,NA,"MySQL/MariaDB client headers and libraries, except<U+000a>on Windows. E.g. libmysqlclient-dev (Debian/Ubuntu),<U+000a>mariadb-devel (Fedora).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RMySQL,Database Interface and MySQL Driver for R,0.10.2,"c(person(""Jeroen"", ""Ooms"", email = ""jeroen.ooms@stat.ucla.edu"", role = c(""aut"", ""cre"")),<U+000a>person(""David"", ""James"", role = ""aut""),<U+000a>person(""Saikat"", ""DebRoy"", role = ""aut""),<U+000a>person(""Hadley"", ""Wickham"", email = ""hadley@rstudio.com"", role = ""aut""),<U+000a>person(""Jeffrey"", ""Horner"", role = ""aut""),<U+000a>person(""RStudio"", role = ""cph""))",Implements DBI-compliant Interface to MySQL and MariaDB Databases.,GPL-2,NA,NA,"https://github.com/rstats-db/rmysql,<U+000a>https://downloads.mariadb.org/client-native/",https://github.com/rstats-db/rmysql/issues,NA,yes,2015-02-23 22:42:47 UTC; jeroen,"Jeroen Ooms [aut, cre],<U+000a>David James [aut],<U+000a>Saikat DebRoy [aut],<U+000a>Hadley Wickham [aut],<U+000a>Jeffrey Horner [aut],<U+000a>RStudio [cph]",Jeroen Ooms <jeroen.ooms@stat.ucla.edu>,CRAN,2015-02-24 07:44:29,2015-02-24 02:05:35,2015-02-24T07:44:29+00:00,NA,NA,NA,'mysql.R' 'driver.R' 'connection.R' 'data-type.R' 'default.R'<U+000a>'escaping.R' 'result.R' 'extension.R' 'is-valid.R' 'table.R'<U+000a>'transaction.R' 'zzz_compatibility.R',NA,NA,NA,NA,NA,NA,NA,"MySQL/MariaDB client headers and libraries, except<U+000a>on Windows. E.g. libmysqlclient-dev (Debian/Ubuntu),<U+000a>mariadb-devel (Fedora).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RMySQL,Database Interface and MySQL Driver for R,0.10.3,"c(person(""Jeroen"", ""Ooms"", email = ""jeroen.ooms@stat.ucla.edu"", role = c(""aut"", ""cre"")),<U+000a>person(""David"", ""James"", role = ""aut""),<U+000a>person(""Saikat"", ""DebRoy"", role = ""aut""),<U+000a>person(""Hadley"", ""Wickham"", email = ""hadley@rstudio.com"", role = ""aut""),<U+000a>person(""Jeffrey"", ""Horner"", role = ""aut""),<U+000a>person(""RStudio"", role = ""cph""))",Implements DBI-compliant Interface to MySQL and MariaDB Databases.,GPL-2,NA,NA,"https://github.com/rstats-db/rmysql,<U+000a>https://downloads.mariadb.org/connector-c/",https://github.com/rstats-db/rmysql/issues,NA,yes,2015-04-20 23:45:55 UTC; jeroen,"Jeroen Ooms [aut, cre],<U+000a>David James [aut],<U+000a>Saikat DebRoy [aut],<U+000a>Hadley Wickham [aut],<U+000a>Jeffrey Horner [aut],<U+000a>RStudio [cph]",Jeroen Ooms <jeroen.ooms@stat.ucla.edu>,CRAN,2015-04-21 07:56:07,2015-04-21 02:06:33,2015-04-21T07:56:07+00:00,NA,NA,NA,'mysql.R' 'driver.R' 'connection.R' 'data-type.R' 'default.R'<U+000a>'escaping.R' 'result.R' 'extension.R' 'is-valid.R' 'table.R'<U+000a>'transaction.R',NA,NA,NA,NA,NA,NA,NA,"MySQL/MariaDB client headers and libraries, except<U+000a>on Windows. E.g. libmysqlclient-dev (Debian/Ubuntu),<U+000a>mariadb-devel (Fedora).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RMySQL,Database Interface and 'MySQL' Driver for R,0.10.4,"c(person(""Jeroen"", ""Ooms"", email = ""jeroen.ooms@stat.ucla.edu"", role = c(""aut"", ""cre"")),<U+000a>person(""David"", ""James"", role = ""aut""),<U+000a>person(""Saikat"", ""DebRoy"", role = ""aut""),<U+000a>person(""Hadley"", ""Wickham"", email = ""hadley@rstudio.com"", role = ""aut""),<U+000a>person(""Jeffrey"", ""Horner"", role = ""aut""),<U+000a>person(""RStudio"", role = ""cph""))",Implements 'DBI' Interface to 'MySQL' and 'MariaDB' Databases.,GPL-2,NA,NA,"https://github.com/rstats-db/rmysql,<U+000a>https://downloads.mariadb.org/connector-c/",https://github.com/rstats-db/rmysql/issues,NA,yes,2015-07-28 19:44:56 UTC; jeroen,"Jeroen Ooms [aut, cre],<U+000a>David James [aut],<U+000a>Saikat DebRoy [aut],<U+000a>Hadley Wickham [aut],<U+000a>Jeffrey Horner [aut],<U+000a>RStudio [cph]",Jeroen Ooms <jeroen.ooms@stat.ucla.edu>,CRAN,2015-07-28 23:43:03,2015-07-28 17:44:20,2015-07-28T23:43:03+00:00,NA,NA,NA,'mysql.R' 'driver.R' 'connection.R' 'data-type.R' 'default.R'<U+000a>'escaping.R' 'result.R' 'extension.R' 'is-valid.R' 'table.R'<U+000a>'transaction.R',NA,NA,NA,NA,NA,NA,NA,"libmariadb-client-lgpl-dev or libmysqlclient-dev<U+000a>(deb), mariadb-devel (rpm), mariadb or mysql-connector-c<U+000a>(brew).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RMySQL,Database Interface and 'MySQL' Driver for R,0.10.5,"c(person(""Jeroen"", ""Ooms"", email = ""jeroen.ooms@stat.ucla.edu"", role = c(""aut"", ""cre"")),<U+000a>person(""David"", ""James"", role = ""aut""),<U+000a>person(""Saikat"", ""DebRoy"", role = ""aut""),<U+000a>person(""Hadley"", ""Wickham"", email = ""hadley@rstudio.com"", role = ""aut""),<U+000a>person(""Jeffrey"", ""Horner"", role = ""aut""),<U+000a>person(""RStudio"", role = ""cph""))",Implements 'DBI' Interface to 'MySQL' and 'MariaDB' Databases.,GPL-2,NA,NA,"https://github.com/rstats-db/rmysql,<U+000a>https://downloads.mariadb.org/connector-c/",https://github.com/rstats-db/rmysql/issues,NA,yes,2015-08-25 12:01:11 UTC; jeroen,"Jeroen Ooms [aut, cre],<U+000a>David James [aut],<U+000a>Saikat DebRoy [aut],<U+000a>Hadley Wickham [aut],<U+000a>Jeffrey Horner [aut],<U+000a>RStudio [cph]",Jeroen Ooms <jeroen.ooms@stat.ucla.edu>,CRAN,2015-08-25 16:06:48,2015-08-25 10:30:28,2015-08-25T16:06:48+00:00,NA,NA,NA,'mysql.R' 'driver.R' 'connection.R' 'data-type.R' 'default.R'<U+000a>'escaping.R' 'result.R' 'extension.R' 'is-valid.R' 'table.R'<U+000a>'transaction.R',NA,NA,NA,NA,NA,NA,NA,"libmariadb-client-dev / libmysqlclient-dev (deb),<U+000a>mariadb-devel (rpm), mariadb or mysql-connector-c (brew),<U+000a>mysql56_dev (csw)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RMySQL,Database Interface and 'MySQL' Driver for R,0.10.6,"c(person(""Jeroen"", ""Ooms"", email = ""jeroen.ooms@stat.ucla.edu"", role = c(""aut"", ""cre"")),<U+000a>person(""David"", ""James"", role = ""aut""),<U+000a>person(""Saikat"", ""DebRoy"", role = ""aut""),<U+000a>person(""Hadley"", ""Wickham"", email = ""hadley@rstudio.com"", role = ""aut""),<U+000a>person(""Jeffrey"", ""Horner"", role = ""aut""),<U+000a>person(""RStudio"", role = ""cph""))",Implements 'DBI' Interface to 'MySQL' and 'MariaDB' Databases.,GPL-2,NA,NA,"https://github.com/rstats-db/rmysql,<U+000a>https://downloads.mariadb.org/connector-c/",https://github.com/rstats-db/rmysql/issues,NA,yes,2015-09-05 11:41:54 UTC; jeroen,"Jeroen Ooms [aut, cre],<U+000a>David James [aut],<U+000a>Saikat DebRoy [aut],<U+000a>Hadley Wickham [aut],<U+000a>Jeffrey Horner [aut],<U+000a>RStudio [cph]",Jeroen Ooms <jeroen.ooms@stat.ucla.edu>,CRAN,2015-09-05 15:35:14,2015-09-05 09:36:22,2015-09-05T15:35:14+00:00,NA,NA,NA,'mysql.R' 'driver.R' 'connection.R' 'data-type.R' 'default.R'<U+000a>'escaping.R' 'result.R' 'extension.R' 'is-valid.R' 'table.R'<U+000a>'transaction.R',NA,NA,NA,NA,NA,NA,NA,"libmariadb-client-dev / libmysqlclient-dev (deb),<U+000a>mariadb-devel (rpm), mariadb or mysql-connector-c (brew),<U+000a>mysql56_dev (csw)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RMySQL,Database Interface and 'MySQL' Driver for R,0.10.7,"c(person(""Jeroen"", ""Ooms"", email = ""jeroen.ooms@stat.ucla.edu"", role = c(""aut"", ""cre"")),<U+000a>person(""David"", ""James"", role = ""aut""),<U+000a>person(""Saikat"", ""DebRoy"", role = ""aut""),<U+000a>person(""Hadley"", ""Wickham"", email = ""hadley@rstudio.com"", role = ""aut""),<U+000a>person(""Jeffrey"", ""Horner"", role = ""aut""),<U+000a>person(""RStudio"", role = ""cph""))",Implements 'DBI' Interface to 'MySQL' and 'MariaDB' Databases.,GPL-2,NA,NA,"https://github.com/rstats-db/rmysql,<U+000a>https://downloads.mariadb.org/connector-c/",https://github.com/rstats-db/rmysql/issues,NA,yes,2015-10-27 13:35:11 UTC; jeroen,"Jeroen Ooms [aut, cre],<U+000a>David James [aut],<U+000a>Saikat DebRoy [aut],<U+000a>Hadley Wickham [aut],<U+000a>Jeffrey Horner [aut],<U+000a>RStudio [cph]",Jeroen Ooms <jeroen.ooms@stat.ucla.edu>,CRAN,2015-10-27 16:25:56,2015-10-27 11:34:27,2015-10-27T16:25:56+00:00,NA,NA,NA,'mysql.R' 'driver.R' 'connection.R' 'data-type.R' 'default.R'<U+000a>'escaping.R' 'result.R' 'extension.R' 'is-valid.R' 'table.R'<U+000a>'transaction.R',NA,NA,NA,NA,NA,NA,NA,"libmariadb-client-dev | libmariadb-client-lgpl-dev<U+000a>| libmysqlclient-dev (deb), mariadb-devel (rpm), mariadb |<U+000a>mysql-connector-c (brew), mysql56_dev (csw)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RMySQL,Database Interface and 'MySQL' Driver for R,0.10.8,"c(person(""Jeroen"", ""Ooms"", email = ""jeroen.ooms@stat.ucla.edu"", role = c(""aut"", ""cre"")),<U+000a>person(""David"", ""James"", role = ""aut""),<U+000a>person(""Saikat"", ""DebRoy"", role = ""aut""),<U+000a>person(""Hadley"", ""Wickham"", email = ""hadley@rstudio.com"", role = ""aut""),<U+000a>person(""Jeffrey"", ""Horner"", role = ""aut""),<U+000a>person(""RStudio"", role = ""cph""))",Implements 'DBI' Interface to 'MySQL' and 'MariaDB' Databases.,GPL-2,NA,NA,"https://github.com/rstats-db/rmysql,<U+000a>https://downloads.mariadb.org/connector-c/",https://github.com/rstats-db/rmysql/issues,5.0.1,yes,2016-01-28 22:13:44 UTC; jeroen,"Jeroen Ooms [aut, cre],<U+000a>David James [aut],<U+000a>Saikat DebRoy [aut],<U+000a>Hadley Wickham [aut],<U+000a>Jeffrey Horner [aut],<U+000a>RStudio [cph]",Jeroen Ooms <jeroen.ooms@stat.ucla.edu>,CRAN,2016-01-29 01:02:42,2016-01-28 19:04:21,2016-01-29T01:02:42+00:00,NA,NA,NA,'mysql.R' 'driver.R' 'connection.R' 'data-type.R' 'default.R'<U+000a>'escaping.R' 'result.R' 'extension.R' 'is-valid.R' 'table.R'<U+000a>'transaction.R',NA,NA,NA,NA,NA,NA,NA,"libmariadb-client-dev | libmariadb-client-lgpl-dev<U+000a>| libmysqlclient-dev (deb), mariadb-devel (rpm), mariadb |<U+000a>mysql-connector-c (brew), mysql56_dev (csw)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RMySQL,Database Interface and 'MySQL' Driver for R,0.10.9,"c(person(""Jeroen"", ""Ooms"", email = ""jeroen.ooms@stat.ucla.edu"", role = c(""aut"", ""cre"")),
person(""David"", ""James"", role = ""aut""),
person(""Saikat"", ""DebRoy"", role = ""aut""),
person(""Hadley"", ""Wickham"", email = ""hadley@rstudio.com"", role = ""aut""),
person(""Jeffrey"", ""Horner"", role = ""aut""),
person(""RStudio"", role = ""cph""))",Implements 'DBI' Interface to 'MySQL' and 'MariaDB' Databases.,GPL-2,NA,NA,"https://github.com/rstats-db/rmysql,
https://downloads.mariadb.org/connector-c/",https://github.com/rstats-db/rmysql/issues,NA,yes,2016-05-07 18:20:46 UTC; jeroen,"Jeroen Ooms [aut, cre],
David James [aut],
Saikat DebRoy [aut],
Hadley Wickham [aut],
Jeffrey Horner [aut],
RStudio [cph]",Jeroen Ooms <jeroen.ooms@stat.ucla.edu>,CRAN,2016-05-08 15:39:34,2016-05-08 09:41:19,2016-05-08T15:39:34+00:00,NA,NA,NA,"'mysql.R' 'driver.R' 'connection.R' 'data-type.R' 'default.R'
'escaping.R' 'result.R' 'extension.R' 'is-valid.R' 'table.R'
'transaction.R'",NA,NA,NA,NA,NA,NA,NA,"libmariadb-client-dev | libmariadb-client-lgpl-dev
| libmysqlclient-dev (deb), mariadb-devel (rpm), mariadb |
mysql-connector-c (brew), mysql56_dev (csw)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RMySQL,Database Interface and 'MySQL' Driver for R,0.10.10,"c(person(""Jeroen"", ""Ooms"", email = ""jeroen@berkeley.edu"", role = c(""aut"", ""cre"")),
person(""David"", ""James"", role = ""aut""),
person(""Saikat"", ""DebRoy"", role = ""aut""),
person(""Hadley"", ""Wickham"", email = ""hadley@rstudio.com"", role = ""aut""),
person(""Jeffrey"", ""Horner"", role = ""aut""),
person(""RStudio"", role = ""cph""))","A 'DBI' interface to 'MySQL' / 'MariaDB'. The CRAN version of this package
contains an old branch based on legacy code from S-PLUS, which being phased out. A
modern rewrite based on 'Rcpp' can be obtained from the 'Github' repository.",GPL-2,NA,NA,https://downloads.mariadb.org/connector-c/,https://github.com/rstats-db/rmysql/issues,NA,yes,2017-03-20 13:24:20 UTC; jeroen,"Jeroen Ooms [aut, cre],
David James [aut],
Saikat DebRoy [aut],
Hadley Wickham [aut],
Jeffrey Horner [aut],
RStudio [cph]",Jeroen Ooms <jeroen@berkeley.edu>,CRAN,2017-03-21 06:50:09 UTC,2017-03-21 06:54:10,2017-03-21T05:50:09+00:00,NA,NA,NA,"'mysql.R' 'driver.R' 'connection.R' 'data-type.R' 'default.R'
'escaping.R' 'result.R' 'extension.R' 'is-valid.R' 'table.R'
'transaction.R'",NA,NA,NA,NA,NA,NA,NA,"libmariadb-client-dev | libmariadb-client-lgpl-dev
| libmysqlclient-dev (deb), mariadb-devel (rpm), mariadb |
mysql-connector-c (brew), mysql56_dev (csw)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RMySQL,Database Interface and 'MySQL' Driver for R,0.10.11,"c(person(""Jeroen"", ""Ooms"", email = ""jeroen@berkeley.edu"", role = c(""aut"", ""cre"")),
person(""David"", ""James"", role = ""aut""),
person(""Saikat"", ""DebRoy"", role = ""aut""),
person(""Hadley"", ""Wickham"", email = ""hadley@rstudio.com"", role = ""aut""),
person(""Jeffrey"", ""Horner"", role = ""aut""),
person(""RStudio"", role = ""cph""))","A 'DBI' interface to 'MySQL' / 'MariaDB'. The CRAN version of this package
contains an old branch based on legacy code from S-PLUS, which being phased out. A
modern rewrite based on 'Rcpp' can be obtained from the 'Github' repository.",GPL-2,NA,NA,"https://github.com/rstats-db/RMySQL#readme (devel)
https://downloads.mariadb.org/connector-c/ (upstream)",https://github.com/rstats-db/rmysql/issues,NA,yes,2017-03-29 09:56:34 UTC; jeroen,"Jeroen Ooms [aut, cre],
David James [aut],
Saikat DebRoy [aut],
Hadley Wickham [aut],
Jeffrey Horner [aut],
RStudio [cph]",Jeroen Ooms <jeroen@berkeley.edu>,CRAN,2017-03-29 10:15:02 UTC,2017-03-29 10:17:51,2017-03-29T09:15:02+00:00,NA,NA,NA,"'mysql.R' 'driver.R' 'connection.R' 'data-type.R' 'default.R'
'escaping.R' 'result.R' 'extension.R' 'is-valid.R' 'table.R'
'transaction.R'",NA,NA,NA,NA,NA,NA,NA,"libmariadb-client-dev | libmariadb-client-lgpl-dev
| libmysqlclient-dev (deb), mariadb-devel (rpm), mariadb |
mysql-connector-c (brew), mysql56_dev (csw)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RMySQL,Database Interface and 'MySQL' Driver for R,0.10.12,"c(person(""Jeroen"", ""Ooms"", email = ""jeroen@berkeley.edu"", role = c(""aut"", ""cre"")),
person(""David"", ""James"", role = ""aut""),
person(""Saikat"", ""DebRoy"", role = ""aut""),
person(""Hadley"", ""Wickham"", email = ""hadley@rstudio.com"", role = ""aut""),
person(""Jeffrey"", ""Horner"", role = ""aut""),
person(""RStudio"", role = ""cph""))","A 'DBI' interface to 'MySQL' / 'MariaDB'. The 'RMySQL' package contains an
old implementation based on legacy code from S-PLUS which being phased out. A modern
'MySQL' client based on 'Rcpp' is available from the 'RMariaDB' package on 'Github':
<https://github.com/rstats-db/RMariaDB>.",GPL-2,NA,NA,"https://github.com/rstats-db/RMySQL#readme (devel)
https://downloads.mariadb.org/connector-c/ (upstream)",https://github.com/rstats-db/rmysql/issues,NA,yes,2017-07-05 16:24:26 UTC; jeroen,"Jeroen Ooms [aut, cre],
David James [aut],
Saikat DebRoy [aut],
Hadley Wickham [aut],
Jeffrey Horner [aut],
RStudio [cph]",Jeroen Ooms <jeroen@berkeley.edu>,CRAN,2017-07-06 10:50:03 UTC,2017-07-06 10:59:53,2017-07-06T09:50:03+00:00,742a7410c4b6cc762685bcf048f52ec4,NA,NA,"'mysql.R' 'driver.R' 'connection.R' 'data-type.R' 'default.R'
'escaping.R' 'result.R' 'extension.R' 'is-valid.R' 'table.R'
'transaction.R'",NA,NA,NA,NA,NA,NA,NA,"libmariadb-client-dev | libmariadb-client-lgpl-dev
| libmysqlclient-dev (deb), mariadb-devel (rpm), mariadb |
mysql-connector-c (brew), mysql56_dev (csw)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RMySQL,Database Interface and 'MySQL' Driver for R,0.10.13,"c(person(""Jeroen"", ""Ooms"", email = ""jeroen@berkeley.edu"", role = c(""aut"", ""cre"")),
person(""David"", ""James"", role = ""aut""),
person(""Saikat"", ""DebRoy"", role = ""aut""),
person(""Hadley"", ""Wickham"", email = ""hadley@rstudio.com"", role = ""aut""),
person(""Jeffrey"", ""Horner"", role = ""aut""),
person(""RStudio"", role = ""cph""))","A 'DBI' interface to 'MySQL' / 'MariaDB'. The 'RMySQL' package contains an
old implementation based on legacy code from S-PLUS which being phased out. A modern
'MySQL' client based on 'Rcpp' is available from the 'RMariaDB' package on 'Github':
<https://github.com/rstats-db/RMariaDB>.",GPL-2,NA,NA,https://downloads.mariadb.org/connector-c/ (upstream),https://github.com/rstats-db/rmysql/issues,NA,yes,2017-08-14 16:00:27 UTC; jeroen,"Jeroen Ooms [aut, cre],
David James [aut],
Saikat DebRoy [aut],
Hadley Wickham [aut],
Jeffrey Horner [aut],
RStudio [cph]",Jeroen Ooms <jeroen@berkeley.edu>,CRAN,2017-08-14 18:34:42 UTC,2017-08-14 18:41:57,2017-08-14T17:34:42+00:00,47aaed0c8afc0a602b8398f60c756b9f,NA,NA,"'mysql.R' 'driver.R' 'connection.R' 'data-type.R' 'default.R'
'escaping.R' 'result.R' 'extension.R' 'is-valid.R' 'table.R'
'transaction.R'",NA,NA,NA,NA,NA,NA,NA,"libmariadb-client-dev | libmariadb-client-lgpl-dev
| libmysqlclient-dev (deb), mariadb-devel (rpm), mariadb |
mysql-connector-c (brew), mysql56_dev (csw)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
RMySQL,Database Interface and 'MySQL' Driver for R,0.10.14,"c(person(""Jeroen"", ""Ooms"", email = ""jeroen@berkeley.edu"", role = c(""aut"", ""cre"")),
person(""David"", ""James"", role = ""aut""),
person(""Saikat"", ""DebRoy"", role = ""aut""),
person(""Hadley"", ""Wickham"", email = ""hadley@rstudio.com"", role = ""aut""),
person(""Jeffrey"", ""Horner"", role = ""aut""),
person(""RStudio"", role = ""cph""))","A 'DBI' interface to 'MySQL' / 'MariaDB'. The 'RMySQL' package contains an
old implementation based on legacy code from S-PLUS which being phased out. A modern
'MySQL' client based on 'Rcpp' is available from the 'RMariaDB' package.",GPL-2,NA,NA,https://downloads.mariadb.org/connector-c/ (upstream),https://github.com/r-dbi/rmysql/issues,NA,yes,2018-02-26 12:50:13 UTC; jeroen,"Jeroen Ooms [aut, cre],
David James [aut],
Saikat DebRoy [aut],
Hadley Wickham [aut],
Jeffrey Horner [aut],
RStudio [cph]",Jeroen Ooms <jeroen@berkeley.edu>,CRAN,2018-02-26 17:17:09 UTC,2018-02-26 17:20:28,2018-02-26T16:17:09+00:00,8b209b9ee155cd6253307dbbfdc0db4f,NA,NA,"'mysql.R' 'driver.R' 'connection.R' 'data-type.R' 'default.R'
'escaping.R' 'result.R' 'extension.R' 'is-valid.R' 'table.R'
'transaction.R'",NA,NA,NA,NA,NA,NA,NA,"libmariadb-client-dev | libmariadb-client-lgpl-dev
| libmysqlclient-dev (deb), mariadb-devel (rpm), mariadb |
mysql-connector-c (brew), mysql56_dev (csw)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
